idx,name,n_qubits,backend,backend_qubits,seed,shots,ref_shots,final_tvd,final_hf,grade,stop_cp_paper,stop_shots_paper,stop_correct_paper,stop_cp_tvd_only,stop_correct_tvd_only,transpiled_depth,transpiled_2q,sim_s,qiskit,qiskit_aer,qiskit_ibm_runtime
6,GHZ-6,6,FakeGuadalupeV2,16,2,128,100,0.2031,0.7931,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,3,128,100,0.1484,0.8514,PASS,,,CORRECT,,CORRECT,9,5,0.2,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,4,128,100,0.1875,0.8098,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,5,128,100,0.2109,0.7847,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,6,128,100,0.125,0.8739,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,7,128,100,0.1797,0.8198,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,8,128,100,0.1875,0.8113,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,9,128,100,0.2344,0.7576,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,10,128,100,0.1719,0.8281,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,11,128,100,0.2187,0.7762,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,12,128,100,0.2187,0.7734,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,13,128,100,0.2266,0.7734,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,14,128,100,0.1953,0.8004,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,15,128,100,0.2656,0.733,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,16,128,100,0.1094,0.8882,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,17,128,100,0.2266,0.7701,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
