idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
3,FakeAlgiers,12,9,3600,0.0181,0.9819,0.0004,0.0004
3,FakeAlgiers,12,10,4000,0.018,0.982,0.0001,0.0001
3,FakeAlgiers,13,1,400,0.005,0.995,1.0,1.0
3,FakeAlgiers,13,2,800,0.0162,0.9837,0.0112,0.0112
3,FakeAlgiers,13,3,1200,0.0167,0.9833,0.0004,0.0004
3,FakeAlgiers,13,4,1600,0.0175,0.9825,0.0008,0.0008
3,FakeAlgiers,13,5,2000,0.0165,0.9835,0.001,0.001
3,FakeAlgiers,13,6,2400,0.0167,0.9833,0.0002,0.0002
3,FakeAlgiers,13,7,2800,0.0175,0.9825,0.0008,0.0008
3,FakeAlgiers,13,8,3200,0.0178,0.9822,0.0003,0.0003
3,FakeAlgiers,13,9,3600,0.0192,0.9808,0.0014,0.0014
3,FakeAlgiers,13,10,4000,0.0185,0.9815,0.0007,0.0007
3,FakeAlgiers,14,1,400,0.0275,0.9725,1.0,1.0
3,FakeAlgiers,14,2,800,0.0188,0.9813,0.0087,0.0088
3,FakeAlgiers,14,3,1200,0.0142,0.9858,0.0046,0.0046
3,FakeAlgiers,14,4,1600,0.0156,0.9844,0.0015,0.0015
3,FakeAlgiers,14,5,2000,0.015,0.985,0.0006,0.0006
3,FakeAlgiers,14,6,2400,0.0146,0.9854,0.0004,0.0004
3,FakeAlgiers,14,7,2800,0.015,0.985,0.0004,0.0004
3,FakeAlgiers,14,8,3200,0.0162,0.9837,0.0012,0.0013
3,FakeAlgiers,14,9,3600,0.0169,0.9831,0.0007,0.0007
3,FakeAlgiers,14,10,4000,0.0165,0.9835,0.0004,0.0004
3,FakeAlgiers,15,1,400,0.02,0.98,1.0,1.0
3,FakeAlgiers,15,2,800,0.0175,0.9825,0.0025,0.0025
3,FakeAlgiers,15,3,1200,0.0142,0.9858,0.0033,0.0033
3,FakeAlgiers,15,4,1600,0.015,0.985,0.0008,0.0008
3,FakeAlgiers,15,5,2000,0.014,0.986,0.001,0.001
3,FakeAlgiers,15,6,2400,0.0138,0.9862,0.0002,0.0002
3,FakeAlgiers,15,7,2800,0.0157,0.9843,0.002,0.002
3,FakeAlgiers,15,8,3200,0.0141,0.9859,0.0017,0.0017
3,FakeAlgiers,15,9,3600,0.015,0.985,0.0009,0.0009
3,FakeAlgiers,15,10,4000,0.0165,0.9835,0.0015,0.0015
3,FakeAlgiers,16,1,400,0.035,0.965,1.0,1.0
3,FakeAlgiers,16,2,800,0.0238,0.9762,0.0112,0.0112
3,FakeAlgiers,16,3,1200,0.0217,0.9783,0.0021,0.0021
3,FakeAlgiers,16,4,1600,0.02,0.98,0.0017,0.0017
3,FakeAlgiers,16,5,2000,0.0225,0.9775,0.0025,0.0025
3,FakeAlgiers,16,6,2400,0.0225,0.9775,0.0,0.0
