idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeAlgiers,42,7,17199,0.0177,0.9823,0.0001,0.0001
1,FakeAlgiers,42,8,19656,0.0183,0.9817,0.0006,0.0006
1,FakeAlgiers,42,9,22113,0.0179,0.9821,0.0004,0.0004
1,FakeAlgiers,42,10,24576,0.0179,0.9821,0.0,0.0
1,FakeAlgiers,43,1,2457,0.0183,0.9817,1.0,1.0
1,FakeAlgiers,43,2,4914,0.0187,0.9813,0.0004,0.0004
1,FakeAlgiers,43,3,7371,0.0179,0.9821,0.0008,0.0008
1,FakeAlgiers,43,4,9828,0.0185,0.9815,0.0006,0.0006
1,FakeAlgiers,43,5,12285,0.0174,0.9826,0.0011,0.0011
1,FakeAlgiers,43,6,14742,0.0185,0.9815,0.0011,0.0011
1,FakeAlgiers,43,7,17199,0.019,0.981,0.0005,0.0005
1,FakeAlgiers,43,8,19656,0.0187,0.9813,0.0003,0.0003
1,FakeAlgiers,43,9,22113,0.018,0.982,0.0008,0.0007
1,FakeAlgiers,43,10,24576,0.0179,0.9821,0.0001,0.0001
1,FakeAlgiers,44,1,2457,0.0163,0.9837,1.0,1.0
1,FakeAlgiers,44,2,4914,0.0181,0.9819,0.0018,0.0018
1,FakeAlgiers,44,3,7371,0.0171,0.9829,0.001,0.001
1,FakeAlgiers,44,4,9828,0.0181,0.9819,0.001,0.001
1,FakeAlgiers,44,5,12285,0.018,0.982,0.0001,0.0001
1,FakeAlgiers,44,6,14742,0.0187,0.9813,0.0007,0.0007
1,FakeAlgiers,44,7,17199,0.0187,0.9813,0.0,0.0
1,FakeAlgiers,44,8,19656,0.0187,0.9813,0.0001,0.0001
1,FakeAlgiers,44,9,22113,0.0189,0.981,0.0003,0.0003
1,FakeAlgiers,44,10,24576,0.019,0.981,0.0,0.0
1,FakeAlgiers,45,1,2457,0.0181,0.9832,1.0,1.0
1,FakeAlgiers,45,2,4914,0.0159,0.9841,0.0022,0.0009
1,FakeAlgiers,45,3,7371,0.0155,0.9845,0.0004,0.0005
1,FakeAlgiers,45,4,9828,0.0149,0.9851,0.0006,0.0006
1,FakeAlgiers,45,5,12285,0.0147,0.9853,0.0001,0.0001
1,FakeAlgiers,45,6,14742,0.0159,0.9841,0.0012,0.0012
