run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,loop_n,interval_us,period_us,period_src,calib_n,cmd_bytes_max,n_units,n_segments,seg_dur_us
c3_14q_physcal1-c3-phys3_n6941-r-1-1788334769,2026-09-02T00:39:29,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n6941,-1,ok,,1,1,6941,1,13907320.77,13907.3208,331792682563556,331806587990882,13905.427326,160,33024,55528,826,10289,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=13,6941,2000.000,2003.6480,compile,6941,160,,,
c3_14q_physcal1-c3-phys3_n6941-r0-1788334783,2026-09-02T00:39:43,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n6941,0,ok,,1,1,6941,1,13907320.77,13907.3208,331806631485227,331820536891112,13905.405885,160,33024,55528,498,9649,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=13,6941,2000.000,2003.6480,compile,6941,160,,,
c3_14q_physcal1-c3-phys3_n1000-r-1-1788334798,2026-09-02T00:39:58,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n1000,-1,ok,,1,1,1000,1,2003648.00,2003.6480,331821017046645,331823018811615,2001.76497,160,33024,8000,116,1375,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=14,1000,2000.000,2003.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys3_n1000-r0-1788334800,2026-09-02T00:40:00,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n1000,0,ok,,1,1,1000,1,2003648.00,2003.6480,331823068724645,331825070467915,2001.74327,160,33024,8000,107,1395,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=14,1000,2000.000,2003.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys3_n6941-r-1-1788334802,2026-09-02T00:40:02,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n6941,-1,ok,,1,1,6941,1,13907320.77,13907.3208,331825549189153,331839454597799,13905.408646,160,33024,55528,503,9634,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=15,6941,2000.000,2003.6480,compile,6941,160,,,
c3_14q_physcal1-c3-phys3_n6941-r0-1788334816,2026-09-02T00:40:16,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n6941,0,ok,,1,1,6941,1,13907320.77,13907.3208,331839500071604,331853405471529,13905.399925,160,33024,55528,131,9123,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=15,6941,2000.000,2003.6480,compile,6941,160,,,
c3_14q_physcal1-c3-phys3_n1000-r-1-1788334831,2026-09-02T00:40:31,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n1000,-1,ok,,1,1,1000,1,2003648.00,2003.6480,331853882597591,331855884472453,2001.874862,160,33024,8000,178,1543,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=16,1000,2000.000,2003.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys3_n1000-r0-1788334833,2026-09-02T00:40:33,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n1000,0,ok,,1,1,1000,1,2003648.00,2003.6480,331855927696336,331857929453836,2001.7575,160,33024,8000,94,1222,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=16,1000,2000.000,2003.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys3_n3970-r-1-1788334835,2026-09-02T00:40:35,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n3970,-1,ok,,1,1,3970,1,7954482.56,7954.4826,331858409633209,331866362187267,7952.554058,160,33024,31760,775,5713,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=17,3970,2000.000,2003.6480,compile,3970,160,,,
c3_14q_physcal1-c3-phys3_n3970-r0-1788334843,2026-09-02T00:40:43,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys3_n3970,0,ok,,1,1,3970,1,7954482.56,7954.4826,331866407448189,331874360008047,7952.559858,160,33024,31760,104,5164,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=17,3970,2000.000,2003.6480,compile,3970,160,,,
